"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVK","Slovak Republic","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,98.15542,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVK","Slovak Republic","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,98.65401,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVK","Slovak Republic","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,99.62891,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVK","Slovak Republic","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,100.2794,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SVK","Slovak Republic","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,100.7541,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,102.0555,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,101.8065,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,101.7362,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,101.6514,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,101.7526,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,102.0472,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,102.3367,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,102.3588,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,102.4898,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,102.5273,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,102.2581,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,101.8884,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,101.4955,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,101.0191,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.6533,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.4781,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.4745,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,100.1749,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.84182,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.81747,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,95.77753,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,95.62212,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,95.63229,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,95.55895,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,95.61253,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,95.63226,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,95.73254,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,96.16653,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,96.55506,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,97.17354,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,98.38835,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,99.60091,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,100.3079,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","ESP","Spain","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,100.5806,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,99.97235,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,99.72369,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,99.44251,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,99.11328,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,98.86273,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,98.83121,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,98.92372,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,98.96627,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,98.82157,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,98.84597,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,98.91022,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,98.70812,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,98.48314,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,98.48126,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,98.55155,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,98.68916,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,98.67368,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,98.51428,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.00735,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,97.56187,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,97.66566,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,98.3735,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,99.07837,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,99.63525,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,100.0309,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,100.1601,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,100.1791,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,100.5429,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,101.0708,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,101.6645,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,102.1554,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,102.7924,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,103.4604,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","SWE","Sweden","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,103.8756,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,100.3496,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,100.3505,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.3554,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,100.3305,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.2848,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.2359,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.196,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.1618,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.123,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.0664,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,99.98368,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,99.86156,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,99.69859,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,99.56075,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,99.52978,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,99.62608,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,99.62502,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.17668,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,98.0231,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.66272,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,95.79182,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,95.9528,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,96.69291,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,97.44218,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,97.81236,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,97.88651,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,97.81198,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,97.68932,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,97.60992,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,97.67541,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,97.97382,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,98.41089,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHE","Switzerland","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,98.89392,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,97.52121,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,96.66285,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,96.46888,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,96.44375,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,96.49951,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,96.58971,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,96.79587,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,96.77491,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,96.29992,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,96.09921,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,95.94819,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,95.90161,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,95.91104,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,96.156,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,96.53654,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,96.71287,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,96.72073,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,96.5816,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,96.54384,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.58163,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,96.96619,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,97.16103,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,97.0734,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,96.85954,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,96.87003,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,96.83212,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,96.76408,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,96.97749,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,97.50513,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,97.88747,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,97.78327,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,97.01401,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,96.4506,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,96.47075,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,100.7923,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,100.5694,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.2781,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,99.93765,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,99.61908,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,99.47466,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,99.46347,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,99.63709,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,99.89648,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,99.98788,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.0343,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,99.82267,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,99.77436,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,99.88567,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.2281,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.6111,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","GBR","United Kingdom","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.7479,,
