"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLTLT01","Long-term interest rate","NZL","New Zealand","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.92,,
"IRLTLT01","Long-term interest rate","NZL","New Zealand","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.04,,
"IRLTLT01","Long-term interest rate","NZL","New Zealand","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,1.46,,
"IRLTLT01","Long-term interest rate","NZL","New Zealand","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,1.76,,
"IRLTLT01","Long-term interest rate","NZL","New Zealand","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,1.68,,
"IRLTLT01","Long-term interest rate","NZL","New Zealand","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,1.81,,
"IRLTLT01","Long-term interest rate","NZL","New Zealand","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,1.76,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.9,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.94,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.83,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.78,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.71,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.66,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.71,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,1.66,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,1.43,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,1.44,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.15,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,1.21,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.26,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.45,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.47,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.39,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.35,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.93,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.7,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.47,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.65,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.61,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.69,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,0.65,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.67,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.79,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.91,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.01,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,1.28,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,1.46,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,1.42,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,1.47,,
"IRLTLT01","Long-term interest rate","NOR","Norway","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,1.47,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,3.24,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,3.22,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,3.19,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,2.94,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,2.78,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,2.69,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,2.75,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,2.76,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,2.72,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,2.35,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,2.13,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.93,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.02,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.96,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,2.05,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,2.03,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,2.23,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,2.09,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,1.8,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,1.46,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,1.35,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,1.31,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,1.33,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,1.32,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,1.35,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,1.26,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,1.2,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,1.29,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,1.19,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,1.31,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,1.52,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,1.55,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,1.82,,
"IRLTLT01","Long-term interest rate","POL","Poland","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,1.78,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.88,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.96,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.9,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.71,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.67,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.55,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.32,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.18,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,1.02,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.59,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.44,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.17,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.2,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.19,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.35,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.41,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.37,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.25,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.71,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.97,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.81,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.53,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.4,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.36,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,0.32,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.18,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.07,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.03,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.03,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.16,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.23,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.35,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.53,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.43,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.98,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.07,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.01,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.94,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,0.88,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.78,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.68,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.57,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.45,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.25,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.02,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.34,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.34,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-0.2,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.09,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.13,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.13,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.04,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.69,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.56,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.04,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.16,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.22,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.27,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-0.35,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.39,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.52,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.43,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.18,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-0.05,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-0.06,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.07,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.4418,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.573565217,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.582409091,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.426210526,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.378772727,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.28095,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.126857143,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.0623,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.879681818,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.4994,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.355130435,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.141772727,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.183380952,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.202521739,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.384952381,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.4365,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.418863636,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.2742,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.509318182,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.8217,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.747809524,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.517090909,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.376608696,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.301,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,0.280681818,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.170181818,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0.094095238,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.042181818,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.07825,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.22555,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.309608696,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.36725,,
"IRLTLT01","Long-term interest rate","ESP","Spain","ST","Level, ratio or index","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.516571429,,
