"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,52184800000,,
"NLD","Netherlands","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,51863000000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,46074600000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,47384300000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,46241100000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,45650300000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,47370300000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,46375000000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,47623800000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,47355700000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,46462600000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,46749000000,,
"NLD","Netherlands","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,47185800000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,5142000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,4788000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,4855000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5039000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,4630000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,4899000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,5349000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,4882000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,5055000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,5044000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,4636000000,,
"NZL","New Zealand","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,5008000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,5758000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,5481000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,5352000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5420000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,5368000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,5383000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,5290000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,5295000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,5368000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,5141000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,5367000000,,
"NZL","New Zealand","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,5509000000,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,90618249600,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,90062645019,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,81682047879,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,79133614782,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,83901376869,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,79421883268,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,79392775285,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,80141847452,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,78998254982,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,71724606023,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,67431090180,,
"NOR","Norway","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,69911421616,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,60001497382,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,59092974046,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,61982474209,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,60279704712,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,61096422931,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,64259970069,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,61724879818,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,66498464643,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,63591483680,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,61066822036,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,61424001548,,
"NOR","Norway","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,61164347396,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,79841167908,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,81509188892,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,84041929316,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,81125990937,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,82710835397,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,83941549989,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,85930255200,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,83121775331,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,83357812562,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,79772491839,,
"POL","Poland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,80649104508,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,81582426844,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,84400028017,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,84486696599,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,83903976479,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,83243772773,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,86009976248,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,83505426701,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,83044373944,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,84519305984,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,78538996377,,
"POL","Poland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,81393789642,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,4890600000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,4799000000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,4633100000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,5032400000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,5005500000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,5019900000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,4949100000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,5056600000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,5159400000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,4801700000,,
"PRT","Portugal","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,4866500000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,6124800000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,6167100000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,6657100000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,6354400000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,7061700000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,6724500000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,6696700000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,6811400000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,6781700000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,6808900000,,
"PRT","Portugal","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,6705100000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,6708300000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,6712600000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,6710400000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,6834400000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,7076800000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,6879400000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,6868200000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,6629700000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,6680300000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,6525100000,,
"SVK","Slovak Republic","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,6422000000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,6581600000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,6759700000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,6738300000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,6797000000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,6958100000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,6806500000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,6889300000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,6859300000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,6829400000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,6603000000,,
"SVK","Slovak Republic","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,6586900000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,24532900000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,25007800000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,24456200000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,24142200000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,24185700000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,24534500000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,24781700000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,25129300000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,25185500000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,25126600000,,
"ESP","Spain","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,24638800000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,27540200000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,28459500000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,27464200000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,26920700000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,27321400000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,27419100000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,28028600000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,27213300000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,28563800000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,27444700000,,
"ESP","Spain","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,27258500000,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,124336103694,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,124629469485,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,126779454448,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,115470167996,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,126800688019,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,128719325081,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,128847964161,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,128709037803,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,130985199723,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,122704114810,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,132909387915,,
"SWE","Sweden","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,127984813040,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,123363929003,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,131368355951,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,125568698543,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,124108740283,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,127806144429,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,124516702108,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,123254138148,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,127923009615,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,122643123014,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,121547734643,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,125653310680,,
"SWE","Sweden","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,124638330672,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,18548129294,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,19726393478,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,20169983550,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,19412115639,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,19715476922,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-02","Feb-2019","NATCUR","National currency","0","Units",,,20428214497,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-03","Mar-2019","NATCUR","National currency","0","Units",,,20493349707,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-04","Apr-2019","NATCUR","National currency","0","Units",,,20018271348,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-05","May-2019","NATCUR","National currency","0","Units",,,20489378808,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-06","Jun-2019","NATCUR","National currency","0","Units",,,20850122730,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","0","Units",,,20246044623,,
"CHE","Switzerland","703","International trade in goods - exports","201910","October 2019","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","0","Units",,,19251666083,,
"CHE","Switzerland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-09","Sep-2018","NATCUR","National currency","0","Units",,,16300624396,,
"CHE","Switzerland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-10","Oct-2018","NATCUR","National currency","0","Units",,,16576195617,,
"CHE","Switzerland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-11","Nov-2018","NATCUR","National currency","0","Units",,,16164600429,,
"CHE","Switzerland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2018-12","Dec-2018","NATCUR","National currency","0","Units",,,16596902891,,
"CHE","Switzerland","702","International trade in goods - imports","201910","October 2019","M","Monthly","2019-01","Jan-2019","NATCUR","National currency","0","Units",,,17060152805,,
