"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,169749892,,
"EST","Estonia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,257654122,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-234201204886,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-376993870802,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-458213717791,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-385389063161,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-169042857160,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-30746700302,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-120023106263,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-495178786985,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-378190021629,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-906275868530,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-315440027676,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-869361969365,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-996498329328,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-1040122164968,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-1182810983851,,
"IND","India","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-1236852708754,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-4749483547,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-4231801012,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-3731210203,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-4806255238,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-5354953410,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-4840312980,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-3769193955,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-2987789655,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-3935846246,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-2957664246,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-3808408986,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-5493680522,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-6717505415,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-6341032030,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-9908140316,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-8079722239,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-7734786283,,
"IDN","Indonesia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-7183872600,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,3073200000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,4197900000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,4288300000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,3519500000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,2858200000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,3444700000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,1822600000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,3398000000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,2436900000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,2469900000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,2505700000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,2055400000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,1735100000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,2337400000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,3256400000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,2764100000,,
"ISR","Israel","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,2606700000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,3000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-48000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-82000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,19000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,206000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,34000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,171000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-20000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,204000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-24000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-118000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,177000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,200000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,130000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-328000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-167000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,247000000,,
"LVA","Latvia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q2","Q2-2019","NATCUR","National currency","0","Units",,,-75000000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-390800000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-230300000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-265240000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-46270000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,1890000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-123180000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-247650000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-148010000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,299050000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,66340000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-75990000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,201220000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,350620000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-4100000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-25460000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,430020000,,
"LTU","Lithuania","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,764050000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,29807390000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,16330120000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,7451360000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,14188400000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,12534930000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,1781040000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,128510000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,10024290000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,21141650000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,1571200000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-3323730000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,13040440000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,29841550000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,17868800000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,27370990000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,38373750000,,
"RUS","Russia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,33691690000,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,383513045,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,382298609,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,465540198,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,528848148,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,684594023,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,514296203,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,474623361,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,550286413,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,663400195,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,732356190,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,800799704,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,880543911,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,790223685,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,822671714,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,761910519,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,827994082,,
"SVN","Slovenia","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,776778572,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-47556000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-23597000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-62738000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-53115000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-62544000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-10532000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-46477000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-5548000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-37459000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-22102000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-43481000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-15192000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-72744000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-24596000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-58488000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-17133000000,,
"ZAF","South Africa","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-56707000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,85573000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,48247000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,74428000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,73106000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,83775000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,88251000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,83037000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,77665000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,82946000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,70521000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,107366000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,100237000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,95507000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,86219000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,74359000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,80756000000,,
"EA19","Euro area (19 countries)","701","Balance of Payments - current account balance","201909","September 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,91330000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-12651000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-20703000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-20178000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-22240000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-17109000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-18009000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-14173000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-6419000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-6761000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-11037000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-12724000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-15865000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-10112000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-12638000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-10331000000,,
"AUS","Australia","701","Balance of Payments - current account balance","201910","October 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-6541000000,,
