"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2016","2016","PC","Percentage","0","Units",,,11.16,,
"CAN","Canada","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2017","2017","PC","Percentage","0","Units",,,10.78,,
"CAN","Canada","NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","2018","2018","PC","Percentage","0","Units",,,10.08,,
"CAN","Canada","SME_LENDING_ST","Short-term loans, SMEs ","2007","2007","CAD","Canadian Dollar","6","Millions",,,15056,,
"CAN","Canada","SME_LENDING_ST","Short-term loans, SMEs ","2011","2011","CAD","Canadian Dollar","6","Millions",,,6911,,
"CAN","Canada","SME_LENDING_ST","Short-term loans, SMEs ","2014","2014","CAD","Canadian Dollar","6","Millions",,,15600,,
"CAN","Canada","SME_LENDING_ST","Short-term loans, SMEs ","2017","2017","CAD","Canadian Dollar","6","Millions",,,24176,,
"CAN","Canada","SME_LENDING_LT","Long-term loans, SMEs ","2007","2007","CAD","Canadian Dollar","6","Millions",,,21118,,
"CAN","Canada","SME_LENDING_LT","Long-term loans, SMEs ","2011","2011","CAD","Canadian Dollar","6","Millions",,,12763,,
"CAN","Canada","SME_LENDING_LT","Long-term loans, SMEs ","2014","2014","CAD","Canadian Dollar","6","Millions",,,12400,,
"CAN","Canada","SME_LENDING_LT","Long-term loans, SMEs ","2017","2017","CAD","Canadian Dollar","6","Millions",,,32439,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2007","2007",,,"9","Billions",,,1.2,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2008","2008",,,"9","Billions",,,1.3,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2009","2009",,,"9","Billions",,,1.2,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2010","2010",,,"9","Billions",,,1.3,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2011","2011",,,"9","Billions",,,1.3,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2012","2012",,,"9","Billions",,,1.1,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2013","2013",,,"9","Billions",,,1.1,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2014","2014",,,"9","Billions",,,1.5,,
"CAN","Canada","GUARANTEED_LOANS","Government guaranteed loans, SMEs","2015","2015",,,"9","Billions",,,1.2,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2007","2007","CAD","Canadian Dollar","9","Billions",,,4.4,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2008","2008","CAD","Canadian Dollar","9","Billions",,,4.1,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2009","2009","CAD","Canadian Dollar","9","Billions",,,5.5,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2010","2010","CAD","Canadian Dollar","9","Billions",,,4.7,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2011","2011","CAD","Canadian Dollar","9","Billions",,,6,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2012","2012","CAD","Canadian Dollar","9","Billions",,,5.8,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2013","2013","CAD","Canadian Dollar","9","Billions",,,4.6,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2014","2014","CAD","Canadian Dollar","9","Billions",,,6.5,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2015","2015","CAD","Canadian Dollar","9","Billions",,,6.7,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2016","2016","CAD","Canadian Dollar","9","Billions",,,7.9,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2017","2017","CAD","Canadian Dollar","9","Billions",,,8,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2018","2018","CAD","Canadian Dollar","9","Billions",,,8.4,,
"CAN","Canada","DIRECT_LOANS","Direct government loans, SMEs","2019","2019","CAD","Canadian Dollar","9","Billions",,,8.1,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2007","2007","PC","Percentage","0","Units",,,0.07,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2008","2008","PC","Percentage","0","Units",,,0.07,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2009","2009","PC","Percentage","0","Units",,,0.54,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2010","2010","PC","Percentage","0","Units",,,0.24,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2011","2011","PC","Percentage","0","Units",,,0.03,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2012","2012","PC","Percentage","0","Units",,,0.02,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2013","2013","PC","Percentage","0","Units",,,0.04,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2014","2014","PC","Percentage","0","Units",,,0.03,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2015","2015","PC","Percentage","0","Units",,,0.03,,
"CAN","Canada","NPL_CORPORATE","Non-performing loans, total (% of all business loans)","2016","2016","PC","Percentage","0","Units",,,0.12,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2007","2007",,,"0","Units",,,0.66,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2008","2008",,,"0","Units",,,0.97,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2009","2009",,,"0","Units",,,1.37,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2010","2010",,,"0","Units",,,0.81,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2011","2011",,,"0","Units",,,0.6,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2012","2012",,,"0","Units",,,0.54,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2013","2013",,,"0","Units",,,0.4,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2014","2014",,,"0","Units",,,0.41,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2015","2015",,,"0","Units",,,0.57,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2016","2016",,,"0","Units",,,0.49,,
"CAN","Canada","NPL_SMES","Non-performing loans, SMEs (% of all SME loans)","2017","2017",,,"0","Units",,,0.45,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2007","2007","PC","Percentage","0","Units",,,7.5,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2009","2009","PC","Percentage","0","Units",,,6.2,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2010","2010","PC","Percentage","0","Units",,,5.8,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2011","2011","PC","Percentage","0","Units",,,5.3,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2012","2012","PC","Percentage","0","Units",,,5.4,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2013","2013","PC","Percentage","0","Units",,,5.6,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2014","2014","PC","Percentage","0","Units",,,5.1,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2015","2015","PC","Percentage","0","Units",,,5.1,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2016","2016","PC","Percentage","0","Units",,,5.3,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2017","2017","PC","Percentage","0","Units",,,5.2,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2018","2018","PC","Percentage","0","Units",,,5.7,,
"CAN","Canada","INTEREST_RATE_SMES","Interest rate, SMEs","2019","2019","PC","Percentage","0","Units",,,5.3,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2007","2007",,,"0","Units",,,6.1,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2009","2009",,,"0","Units",,,3.1,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2010","2010",,,"0","Units",,,2.6,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2011","2011",,,"0","Units",,,3,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2012","2012",,,"0","Units",,,3,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2013","2013",,,"0","Units",,,3,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2014","2014",,,"0","Units",,,3,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2015","2015",,,"0","Units",,,2.8,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2016","2016",,,"0","Units",,,2.7,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2017","2017",,,"0","Units",,,2.9,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2018","2018",,,"0","Units",,,3.64,,
"CAN","Canada","INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","2019","2019",,,"0","Units",,,3.6,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2007","2007","PC","Percentage","0","Units",,,1.4,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2009","2009","PC","Percentage","0","Units",,,3.1,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2010","2010","PC","Percentage","0","Units",,,3.2,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2011","2011","PC","Percentage","0","Units",,,2.3,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2012","2012","PC","Percentage","0","Units",,,2.4,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2013","2013","PC","Percentage","0","Units",,,2.6,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2014","2014","PC","Percentage","0","Units",,,2.1,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2015","2015","PC","Percentage","0","Units",,,2.3,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2016","2016","PC","Percentage","0","Units",,,2.6,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2017","2017","PC","Percentage","0","Units",,,2.3,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2018","2018","PC","Percentage","0","Units",,,2.06,,
"CAN","Canada","INTEREST_RATE_SPREAD","Interest rate spread (% points)","2019","2019","PC","Percentage","0","Units",,,1.7,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2007","2007","PC","Percentage","0","Units",,,47.7,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2009","2009","PC","Percentage","0","Units",,,56.1,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2010","2010","PC","Percentage","0","Units",,,66.7,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2011","2011","PC","Percentage","0","Units",,,64.8,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2012","2012","PC","Percentage","0","Units",,,76,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2013","2013","PC","Percentage","0","Units",,,56,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2014","2014","PC","Percentage","0","Units",,,66.6,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2015","2015","PC","Percentage","0","Units",,,80,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2016","2016","PC","Percentage","0","Units",,,74,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2017","2017","PC","Percentage","0","Units",,,64.1,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2018","2018","PC","Percentage","0","Units",,,70,,
"CAN","Canada","COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)","2019","2019","PC","Percentage","0","Units",,,72.73,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2010","2010","PC","Percentage","0","Units",,,9,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2011","2011","PC","Percentage","0","Units",,,8,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2012","2012","PC","Percentage","0","Units",,,7,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2013","2013","PC","Percentage","0","Units",,,9,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2014","2014","PC","Percentage","0","Units",,,12.8,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2015","2015","PC","Percentage","0","Units",,,7,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2016","2016","PC","Percentage","0","Units",,,9,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2017","2017","PC","Percentage","0","Units",,,9.5,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2018","2018","PC","Percentage","0","Units",,,9,,
"CAN","Canada","REJECTION","Rejection rate (1-(SME loans authorised/ requested))","2019","2019","PC","Percentage","0","Units",,,8.33,,
"CAN","Canada","VC","Growth capital and venture capital","2013","2013","EUR","Euro","9","Billions",,,1.88,,
"CAN","Canada","VC","Growth capital and venture capital","2014","2014","EUR","Euro","9","Billions",,,2.06,,
"CAN","Canada","VC","Growth capital and venture capital","2015","2015","EUR","Euro","9","Billions",,,2.3,,
"CAN","Canada","VC","Growth capital and venture capital","2016","2016","EUR","Euro","9","Billions",,,3.61,,
"CAN","Canada","VC","Growth capital and venture capital","2017","2017","EUR","Euro","9","Billions",,,3.61,,
"CAN","Canada","VC","Growth capital and venture capital","2018","2018","EUR","Euro","9","Billions",,,3.42,,
"CAN","Canada","VC","Growth capital and venture capital","2019","2019","EUR","Euro","9","Billions",,,4.43,,
"CAN","Canada","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2014","2014","PC","Percentage","0","Units",,,9.57,,
"CAN","Canada","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2015","2015","PC","Percentage","0","Units",,,11.65,,
"CAN","Canada","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2016","2016","PC","Percentage","0","Units",,,56.96,,
"CAN","Canada","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2017","2017","PC","Percentage","0","Units",,,0,,
"CAN","Canada","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2018","2018","PC","Percentage","0","Units",,,-5.26,,
"CAN","Canada","VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","2019","2019","PC","Percentage","0","Units",,,29.53,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2007","2007","NBR","Number","0","Units",,,7,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2008","2008","NBR","Number","0","Units",,,6.6,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2009","2009","NBR","Number","0","Units",,,5.9,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2010","2010","NBR","Number","0","Units",,,4.6,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2011","2011","NBR","Number","0","Units",,,4.3,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2012","2012","NBR","Number","0","Units",,,3.8,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2013","2013","NBR","Number","0","Units",,,3.6,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2014","2014","NBR","Number","0","Units",,,3.4,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2015","2015","NBR","Number","0","Units",,,3.3,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2016","2016","NBR","Number","0","Units",,,3.1,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2017","2017","NBR","Number","0","Units",,,2.84,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2018","2018","NBR","Number","0","Units",,,2.79,,
"CAN","Canada","SME_BANKRUPTCIES","Bankruptcies, SMEs","2019","2019","NBR","Number","0","Units",,,2.81,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2008","2008","PC","Percentage","0","Units",,,-5.71,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2009","2009","PC","Percentage","0","Units",,,-10.61,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2010","2010","PC","Percentage","0","Units",,,-22.03,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2011","2011","PC","Percentage","0","Units",,,-6.52,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2012","2012","PC","Percentage","0","Units",,,-11.63,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2013","2013","PC","Percentage","0","Units",,,-5.26,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2014","2014","PC","Percentage","0","Units",,,-5.56,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2015","2015","PC","Percentage","0","Units",,,-2.94,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2016","2016","PC","Percentage","0","Units",,,-6.06,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2017","2017","PC","Percentage","0","Units",,,-8.39,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2018","2018","PC","Percentage","0","Units",,,-1.76,,
"CAN","Canada","SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","2019","2019","PC","Percentage","0","Units",,,0.72,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2007","2007","PC","Percentage","0","Units",,,41.62,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2009","2009","PC","Percentage","0","Units",,,43.4,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2010","2010","PC","Percentage","0","Units",,,36.3,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2011","2011","PC","Percentage","0","Units",,,35.13,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2012","2012","PC","Percentage","0","Units",,,39,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2013","2013","PC","Percentage","0","Units",,,46,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2014","2014","PC","Percentage","0","Units",,,55.71,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2015","2015","PC","Percentage","0","Units",,,47.2,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2016","2016","PC","Percentage","0","Units",,,36.2,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2017","2017","PC","Percentage","0","Units",,,42.8,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2018","2018","PC","Percentage","0","Units",,,30.1,,
"CAN","Canada","ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","2019","2019","PC","Percentage","0","Units",,,19.5,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2008","2008","CZK","Czech Koruna","6","Millions",,,555030,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2009","2009","CZK","Czech Koruna","6","Millions",,,527545,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2010","2010","CZK","Czech Koruna","6","Millions",,,550072,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2011","2011","CZK","Czech Koruna","6","Millions",,,587908,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2012","2012","CZK","Czech Koruna","6","Millions",,,589675,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2013","2013","CZK","Czech Koruna","6","Millions",,,610789,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2014","2014","CZK","Czech Koruna","6","Millions",,,621385,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2015","2015","CZK","Czech Koruna","6","Millions",,,652590,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2016","2016","CZK","Czech Koruna","6","Millions",,,702814,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2017","2017","CZK","Czech Koruna","6","Millions",,,725635,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2018","2018","CZK","Czech Koruna","6","Millions",,,762997,,
"CZE","Czech Republic","SME_LENDING_STOCK","Outstanding business loans, SMEs ","2019","2019","CZK","Czech Koruna","6","Millions",,,794715,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2008","2008","CZK","Czech Koruna","6","Millions",,,850765,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2009","2009","CZK","Czech Koruna","6","Millions",,,784069,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2010","2010","CZK","Czech Koruna","6","Millions",,,783538,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2011","2011","CZK","Czech Koruna","6","Millions",,,831206,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2012","2012","CZK","Czech Koruna","6","Millions",,,840593,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2013","2013","CZK","Czech Koruna","6","Millions",,,871578,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2014","2014","CZK","Czech Koruna","6","Millions",,,890229,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2015","2015","CZK","Czech Koruna","6","Millions",,,935364,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2016","2016","CZK","Czech Koruna","6","Millions",,,994855,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2017","2017","CZK","Czech Koruna","6","Millions",,,1036136,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2018","2018","CZK","Czech Koruna","6","Millions",,,1097391,,
"CZE","Czech Republic","CORPORATE_LENDING_STOCK","Outstanding business loans, total ","2019","2019","CZK","Czech Koruna","6","Millions",,,1133112.7,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2008","2008","PC","Percentage","0","Units",,,65.24,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2009","2009","PC","Percentage","0","Units",,,67.28,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2010","2010","PC","Percentage","0","Units",,,70.2,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2011","2011","PC","Percentage","0","Units",,,70.73,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2012","2012","PC","Percentage","0","Units",,,70.15,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2013","2013","PC","Percentage","0","Units",,,70.08,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2014","2014","PC","Percentage","0","Units",,,69.8,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2015","2015","PC","Percentage","0","Units",,,69.77,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2016","2016","PC","Percentage","0","Units",,,70.64,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2017","2017","PC","Percentage","0","Units",,,70.03,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2018","2018","PC","Percentage","0","Units",,,69.53,,
"CZE","Czech Republic","SME_LENDING_PROPORTION","Share of SME outstanding loans (% of total outstanding business loans)","2019","2019","PC","Percentage","0","Units",,,70.14,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2008","2008","CZK","Czech Koruna","6","Millions",,,866109,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2009","2009","CZK","Czech Koruna","6","Millions",,,780874,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2010","2010","CZK","Czech Koruna","6","Millions",,,667977,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2011","2011","CZK","Czech Koruna","6","Millions",,,599089,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2012","2012","CZK","Czech Koruna","6","Millions",,,694944,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2013","2013","CZK","Czech Koruna","6","Millions",,,500502,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2014","2014","CZK","Czech Koruna","6","Millions",,,544725,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2015","2015","CZK","Czech Koruna","6","Millions",,,607585,,
"CZE","Czech Republic","CORPORATE_LENDING_FLOW","New business lending, total","2016","2016","CZK","Czech Koruna","6","Millions",,,510582,,
