"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.5209,,
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.5381,,
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.5472,,
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.5411,,
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-0.5391,,
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-0.5382,,
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-0.5401,,
"IR3TIB","Short-term interest rates, Per cent per annum","ESP","Spain","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.5429,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.6516666,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.04666667,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.03833333,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.8433333,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.64,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.5433334,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.58,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.36,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.07,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-0.2133333,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.03,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.03666667,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-0.04666667,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,-0.06333333,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-0.006666667,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,0.24,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,0.3833333,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.85,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.91,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.77,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.71,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,0.66,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.55,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,0.51,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,0.52,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.6,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.67,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,0.6,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,0.47,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,0.43,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,0.36,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,0.29,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,0.23,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.07,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-0.09,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.12,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.29,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.23,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-0.16,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.07,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.11,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-0.05,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-0.17,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.07,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-0.06,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.01,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.07,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.04,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.08,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-0.03,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,0,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,0.01,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.07,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,0.25,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,0.4,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,0.37,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,0.42,,
"IRLT","Long-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,0.36,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.6858333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.4208333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.135,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.67,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.6833333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-0.6933333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.6966667,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.4133333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-0.4133333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.4566667,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.1566667,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-0.13,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,-0.11,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-0.1433333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,-0.1466667,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,-0.1533333,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.69,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-0.66,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.66,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-0.66,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-0.69,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-0.67,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-0.68,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,-0.73,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,-0.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-0.73,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-0.66,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-0.44,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.43,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.41,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-0.43,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-0.47,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-0.47,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-0.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-0.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-0.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-0.14,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.08,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.08,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.12,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.13,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-0.13,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.12,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.18,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-0.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.13,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,-0.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,-0.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,-0.15,,
"IR3TIB","Short-term interest rates, Per cent per annum","SWE","Sweden","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,-0.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-0.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-0.21,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-0.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.06,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","SWE","Sweden","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.1,,
"IRLT","Long-term interest rates, Per cent per annum","CHE","Switzerland","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.03316667,,
"IRLT","Long-term interest rates, Per cent per annum","CHE","Switzerland","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.489,,
"IRLT","Long-term interest rates, Per cent per annum","CHE","Switzerland","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.5238333,,
"IRLT","Long-term interest rates, Per cent per annum","CHE","Switzerland","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.091,,
"IRLT","Long-term interest rates, Per cent per annum","CHE","Switzerland","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.03333334,,
